,fid,DN,geometry
5222,5921.0,1,"POLYGON ((37.662919015256584 47.10658, 37.66341902080444 47.10658, 37.66341902080444 47.106413333333336, 37.663585689320385 47.106413333333336, 37.663585689320385 47.106246666666664, 37.66341902080444 47.106246666666664, 37.66341902080444 47.10608, 37.66325235228849 47.10608, 37.66325235228849 47.106413333333336, 37.663085683772536 47.106413333333336, 37.663085683772536 47.10591333333333, 37.662919015256584 47.10591333333333, 37.662919015256584 47.10658))"
5223,5922.0,1,"POLYGON ((37.50858396948682 47.10716333333333, 37.508917306518725 47.10716333333333, 37.508917306518725 47.10699666666667, 37.50908397503468 47.10699666666667, 37.50908397503468 47.106413333333336, 37.508917306518725 47.106413333333336, 37.508917306518725 47.10608, 37.50908397503468 47.10608, 37.50908397503468 47.10591333333333, 37.508917306518725 47.10591333333333, 37.508917306518725 47.10549666666667, 37.50875063800277 47.10549666666667, 37.50875063800277 47.10566333333333, 37.50858396948682 47.10566333333333, 37.50858396948682 47.106413333333336, 37.50875063800277 47.106413333333336, 37.50875063800277 47.10699666666667, 37.50858396948682 47.10699666666667, 37.50858396948682 47.10716333333333))"
5224,5923.0,1,"POLYGON ((37.554584479889044 47.106413333333336, 37.55491781692094 47.106413333333336, 37.55491781692094 47.106246666666664, 37.555251153952845 47.106246666666664, 37.555251153952845 47.10608, 37.55508448543689 47.10608, 37.55508448543689 47.10591333333333, 37.554751148404996 47.10591333333333, 37.554751148404996 47.106246666666664, 37.554584479889044 47.106246666666664, 37.554584479889044 47.106413333333336))"
5225,5924.0,1,"POLYGON ((37.58475148127601 47.10699666666667, 37.585668158113734 47.10699666666667, 37.585668158113734 47.106413333333336, 37.58525148682386 47.106413333333336, 37.58525148682386 47.10658, 37.58491814979195 47.10658, 37.58491814979195 47.106413333333336, 37.58400147295423 47.106413333333336, 37.58400147295423 47.10591333333333, 37.58350146740638 47.10591333333333, 37.58350146740638 47.106413333333336, 37.58383480443828 47.106413333333336, 37.58383480443828 47.10658, 37.584418144244104 47.10658, 37.584418144244104 47.106746666666666, 37.58475148127601 47.106746666666666, 37.58475148127601 47.10699666666667))"
5226,5925.0,1,"POLYGON ((37.613085128987514 47.106413333333336, 37.61350180027739 47.106413333333336, 37.61350180027739 47.106246666666664, 37.61366846879334 47.106246666666664, 37.61366846879334 47.10591333333333, 37.61350180027739 47.10591333333333, 37.61350180027739 47.10608, 37.61333513176144 47.10608, 37.61333513176144 47.106246666666664, 37.613085128987514 47.106246666666664, 37.613085128987514 47.106413333333336))"
5227,5926.0,1,"POLYGON ((37.635585378640776 47.106413333333336, 37.6365020554785 47.106413333333336, 37.6365020554785 47.106246666666664, 37.63591871567267 47.106246666666664, 37.63591871567267 47.10591333333333, 37.63575204715673 47.10591333333333, 37.63575204715673 47.106246666666664, 37.635585378640776 47.106246666666664, 37.635585378640776 47.106413333333336))"
5228,5927.0,1,"POLYGON ((37.64258545631068 47.10716333333333, 37.64275212482663 47.10716333333333, 37.64275212482663 47.106746666666666, 37.643085461858526 47.106746666666666, 37.643085461858526 47.106413333333336, 37.64258545631068 47.106413333333336, 37.64258545631068 47.10608, 37.64225211927878 47.10608, 37.64225211927878 47.10566333333333, 37.64208545076283 47.10566333333333, 37.64208545076283 47.106413333333336, 37.64225211927878 47.106413333333336, 37.64225211927878 47.106746666666666, 37.6418354479889 47.106746666666666, 37.6418354479889 47.10699666666667, 37.64258545631068 47.10699666666667, 37.64258545631068 47.10716333333333))"
5229,5928.0,1,"POLYGON ((37.51141733425798 47.106246666666664, 37.511834005547854 47.106246666666664, 37.511834005547854 47.10591333333333, 37.51141733425798 47.10591333333333, 37.51141733425798 47.106246666666664))"
5230,5930.0,1,"POLYGON ((37.53191756171984 47.10658, 37.53208423023578 47.10658, 37.53208423023578 47.106413333333336, 37.532250898751734 47.106413333333336, 37.532250898751734 47.10608, 37.53266757004161 47.10608, 37.53266757004161 47.10566333333333, 37.532417567267686 47.10566333333333, 37.532417567267686 47.10591333333333, 37.53208423023578 47.10591333333333, 37.53208423023578 47.10549666666667, 37.531750893203885 47.10549666666667, 37.531750893203885 47.10566333333333, 37.53158422468793 47.10566333333333, 37.53158422468793 47.106246666666664, 37.531750893203885 47.106246666666664, 37.531750893203885 47.106413333333336, 37.53191756171984 47.106413333333336, 37.53191756171984 47.10658), (37.531750893203885 47.106246666666664, 37.531750893203885 47.10591333333333, 37.53191756171984 47.10591333333333, 37.53191756171984 47.106246666666664, 37.531750893203885 47.106246666666664))"
5231,5932.0,1,"POLYGON ((37.53441758945908 47.106246666666664, 37.534750926490986 47.106246666666664, 37.534750926490986 47.10591333333333, 37.53441758945908 47.10591333333333, 37.53441758945908 47.106246666666664))"
5232,5933.0,1,"POLYGON ((37.554001140083216 47.106246666666664, 37.55416780859917 47.106246666666664, 37.55416780859917 47.10591333333333, 37.554001140083216 47.10591333333333, 37.554001140083216 47.106246666666664))"
5233,5935.0,1,"POLYGON ((37.58491814979195 47.106246666666664, 37.585084818307905 47.106246666666664, 37.585084818307905 47.10591333333333, 37.58491814979195 47.10591333333333, 37.58491814979195 47.106246666666664))"
5234,5936.0,1,"POLYGON ((37.611501778085994 47.106246666666664, 37.61166844660194 47.106246666666664, 37.61166844660194 47.10591333333333, 37.611501778085994 47.10591333333333, 37.611501778085994 47.106246666666664))"
5235,5937.0,1,"POLYGON ((37.61866852427185 47.10733, 37.619085195561716 47.10733, 37.619085195561716 47.10716333333333, 37.61941853259362 47.10716333333333, 37.61941853259362 47.10699666666667, 37.619085195561716 47.10699666666667, 37.619085195561716 47.106746666666666, 37.61958520110957 47.106746666666666, 37.61958520110957 47.106413333333336, 37.61941853259362 47.106413333333336, 37.61941853259362 47.106246666666664, 37.61925186407767 47.106246666666664, 37.61925186407767 47.10608, 37.619085195561716 47.10608, 37.619085195561716 47.106246666666664, 37.61883519278779 47.106246666666664, 37.61883519278779 47.10591333333333, 37.61866852427185 47.10591333333333, 37.61866852427185 47.10566333333333, 37.61816851872399 47.10566333333333, 37.61816851872399 47.10608, 37.618001850208046 47.10608, 37.618001850208046 47.106246666666664, 37.61816851872399 47.106246666666664, 37.61816851872399 47.10658, 37.61833518723994 47.10658, 37.61833518723994 47.106413333333336, 37.61866852427185 47.106413333333336, 37.61866852427185 47.10658, 37.618501855755895 47.10658, 37.618501855755895 47.106746666666666, 37.61866852427185 47.106746666666666, 37.61866852427185 47.10733), (37.619085195561716 47.106746666666666, 37.61883519278779 47.106746666666666, 37.61883519278779 47.106413333333336, 37.619085195561716 47.106413333333336, 37.619085195561716 47.106746666666666))"
5236,5938.0,1,"POLYGON ((37.6388354147018 47.106246666666664, 37.639002083217754 47.106246666666664, 37.639002083217754 47.10591333333333, 37.6388354147018 47.10591333333333, 37.6388354147018 47.106246666666664))"
5237,5939.0,1,"POLYGON ((37.64491881553398 47.106246666666664, 37.64508548404993 47.106246666666664, 37.64508548404993 47.10591333333333, 37.64491881553398 47.10591333333333, 37.64491881553398 47.106246666666664))"
5238,5940.0,1,"POLYGON ((37.64566882385576 47.106246666666664, 37.6458354923717 47.106246666666664, 37.6458354923717 47.10591333333333, 37.64566882385576 47.10591333333333, 37.64566882385576 47.106246666666664))"
5239,5941.0,1,"POLYGON ((37.64741884327323 47.106246666666664, 37.64800218307906 47.106246666666664, 37.64800218307906 47.10608, 37.647835514563106 47.10608, 37.647835514563106 47.10591333333333, 37.64758551178918 47.10591333333333, 37.64758551178918 47.10608, 37.64741884327323 47.10608, 37.64741884327323 47.106246666666664))"
5240,5942.0,1,"POLYGON ((37.668252407766985 47.106246666666664, 37.668835747572814 47.106246666666664, 37.668835747572814 47.10591333333333, 37.66866907905686 47.10591333333333, 37.66866907905686 47.10566333333333, 37.66841907628294 47.10566333333333, 37.66841907628294 47.10591333333333, 37.668252407766985 47.10591333333333, 37.668252407766985 47.106246666666664))"
5241,5943.0,1,"POLYGON ((37.674169140083215 47.106246666666664, 37.67458581137309 47.106246666666664, 37.67458581137309 47.10591333333333, 37.67441914285714 47.10591333333333, 37.67441914285714 47.10566333333333, 37.674169140083215 47.10566333333333, 37.674169140083215 47.106246666666664))"
5242,5944.0,1,"POLYGON ((37.5056672704577 47.10733, 37.50625061026352 47.10733, 37.50625061026352 47.10699666666667, 37.50691728432732 47.10699666666667, 37.50691728432732 47.106746666666666, 37.508000629681 47.106746666666666, 37.508000629681 47.106413333333336, 37.50816729819695 47.106413333333336, 37.50816729819695 47.10566333333333, 37.5076672926491 47.10566333333333, 37.5076672926491 47.10591333333333, 37.50750062413315 47.10591333333333, 37.50750062413315 47.10566333333333, 37.5073339556172 47.10566333333333, 37.5073339556172 47.10608, 37.50750062413315 47.10608, 37.50750062413315 47.106246666666664, 37.50550060194175 47.106246666666664, 37.50550060194175 47.106413333333336, 37.5056672704577 47.106413333333336, 37.5056672704577 47.10658, 37.50516726490985 47.10658, 37.50516726490985 47.106746666666666, 37.5056672704577 47.106746666666666, 37.5056672704577 47.10733), (37.50750062413315 47.106246666666664, 37.5076672926491 47.106246666666664, 37.5076672926491 47.10658, 37.50750062413315 47.10658, 37.50750062413315 47.106246666666664), (37.506083941747576 47.106746666666666, 37.506083941747576 47.10658, 37.50583393897365 47.10658, 37.50583393897365 47.106413333333336, 37.506583947295425 47.106413333333336, 37.506583947295425 47.10658, 37.50641727877947 47.10658, 37.50641727877947 47.106746666666666, 37.506083941747576 47.106746666666666))"
5243,5945.0,1,"POLYGON ((37.50983398335645 47.10608, 37.5100006518724 47.10608, 37.5100006518724 47.10566333333333, 37.50983398335645 47.10566333333333, 37.50983398335645 47.10608))"
5244,5946.0,1,"POLYGON ((37.54558438002774 47.106246666666664, 37.54591771705964 47.106246666666664, 37.54591771705964 47.10608, 37.54608438557559 47.10608, 37.54608438557559 47.10566333333333, 37.54558438002774 47.10566333333333, 37.54558438002774 47.10591333333333, 37.54541771151179 47.10591333333333, 37.54541771151179 47.10608, 37.54558438002774 47.10608, 37.54558438002774 47.106246666666664))"
5245,5947.0,1,"POLYGON ((37.55133444382802 47.10608, 37.551667780859916 47.10608, 37.551667780859916 47.10591333333333, 37.55133444382802 47.10591333333333, 37.55133444382802 47.10608))"
5246,5948.0,1,"POLYGON ((37.55741784466019 47.10608, 37.5577511816921 47.10608, 37.5577511816921 47.10591333333333, 37.55741784466019 47.10591333333333, 37.55741784466019 47.10608))"
5247,5949.0,1,"POLYGON ((37.55800118446602 47.10608, 37.55816785298197 47.10608, 37.55816785298197 47.10591333333333, 37.55800118446602 47.10591333333333, 37.55800118446602 47.10608))"
5248,5953.0,1,"POLYGON ((37.634835370319 47.10608, 37.635418710124824 47.10608, 37.635418710124824 47.10591333333333, 37.634835370319 47.10591333333333, 37.634835370319 47.10608))"
5249,5954.0,1,"POLYGON ((37.6371687295423 47.10608, 37.63733539805825 47.10608, 37.63733539805825 47.10591333333333, 37.6371687295423 47.10591333333333, 37.6371687295423 47.10608))"
5250,5955.0,1,"POLYGON ((37.643668801664354 47.106246666666664, 37.64400213869625 47.106246666666664, 37.64400213869625 47.10591333333333, 37.6435021331484 47.10591333333333, 37.6435021331484 47.10608, 37.643668801664354 47.10608, 37.643668801664354 47.106246666666664))"
5251,5956.0,1,"POLYGON ((37.653002238557555 47.10608, 37.65316890707351 47.10608, 37.65316890707351 47.10591333333333, 37.653002238557555 47.10591333333333, 37.653002238557555 47.10608))"
5252,5957.0,1,"POLYGON ((37.658252296809984 47.10608, 37.65875230235783 47.10608, 37.65875230235783 47.10591333333333, 37.658252296809984 47.10591333333333, 37.658252296809984 47.10608))"
5253,5958.0,1,"POLYGON ((37.50458392510402 47.10591333333333, 37.5050005963939 47.10591333333333, 37.5050005963939 47.10566333333333, 37.50458392510402 47.10566333333333, 37.50458392510402 47.10591333333333))"
5254,5959.0,1,"POLYGON ((37.50641727877947 47.10591333333333, 37.506583947295425 47.10591333333333, 37.506583947295425 47.10566333333333, 37.50641727877947 47.10566333333333, 37.50641727877947 47.10591333333333))"
5255,5961.0,1,"POLYGON ((37.53083421636616 47.10591333333333, 37.53100088488211 47.10591333333333, 37.53100088488211 47.10566333333333, 37.53083421636616 47.10566333333333, 37.53083421636616 47.10591333333333))"
5256,5963.0,1,"POLYGON ((37.566917950069346 47.10591333333333, 37.56733462135922 47.10591333333333, 37.56733462135922 47.10566333333333, 37.566917950069346 47.10566333333333, 37.566917950069346 47.10591333333333))"
5257,5964.0,1,"POLYGON ((37.58183478224688 47.10608, 37.58200145076283 47.10608, 37.58200145076283 47.10566333333333, 37.58133477669903 47.10566333333333, 37.58133477669903 47.10591333333333, 37.58183478224688 47.10591333333333, 37.58183478224688 47.10608))"
5258,5966.0,1,"POLYGON ((37.63591871567267 47.10591333333333, 37.63633538696255 47.10591333333333, 37.63633538696255 47.10566333333333, 37.63591871567267 47.10566333333333, 37.63591871567267 47.10591333333333))"
5259,5967.0,1,"POLYGON ((37.639002083217754 47.10591333333333, 37.6391687517337 47.10591333333333, 37.6391687517337 47.10566333333333, 37.639002083217754 47.10566333333333, 37.639002083217754 47.10591333333333))"
5260,5968.0,1,"POLYGON ((37.64475214701803 47.10591333333333, 37.64491881553398 47.10591333333333, 37.64491881553398 47.10566333333333, 37.64475214701803 47.10566333333333, 37.64475214701803 47.10591333333333))"
5261,5969.0,1,"POLYGON ((37.667169062413315 47.10591333333333, 37.66741906518724 47.10591333333333, 37.66741906518724 47.10566333333333, 37.667169062413315 47.10566333333333, 37.667169062413315 47.10591333333333))"
5262,5970.0,1,"POLYGON ((37.5150007073509 47.10566333333333, 37.51516737586685 47.10566333333333, 37.51516737586685 47.10549666666667, 37.5150007073509 47.10549666666667, 37.5150007073509 47.10566333333333))"
5263,5971.0,1,"POLYGON ((37.516500723994454 47.10591333333333, 37.51683406102635 47.10591333333333, 37.51683406102635 47.10549666666667, 37.51625072122053 47.10549666666667, 37.51625072122053 47.10566333333333, 37.516500723994454 47.10566333333333, 37.516500723994454 47.10591333333333))"
5264,5972.0,1,"POLYGON ((37.52758418030513 47.10566333333333, 37.52800085159501 47.10566333333333, 37.52800085159501 47.10549666666667, 37.52758418030513 47.10549666666667, 37.52758418030513 47.10566333333333))"
5265,5973.0,1,"POLYGON ((37.54808440776699 47.10566333333333, 37.54825107628294 47.10566333333333, 37.54825107628294 47.10549666666667, 37.54808440776699 47.10549666666667, 37.54808440776699 47.10566333333333))"
5266,5974.0,1,"POLYGON ((37.55725117614424 47.10566333333333, 37.55741784466019 47.10566333333333, 37.55741784466019 47.10549666666667, 37.55725117614424 47.10549666666667, 37.55725117614424 47.10566333333333))"
5267,5977.0,1,"POLYGON ((37.57291801664355 47.10566333333333, 37.5730846851595 47.10566333333333, 37.5730846851595 47.10549666666667, 37.57291801664355 47.10549666666667, 37.57291801664355 47.10566333333333))"
5268,5979.0,1,"POLYGON ((37.61866852427185 47.10566333333333, 37.61883519278779 47.10566333333333, 37.61883519278779 47.10549666666667, 37.61866852427185 47.10549666666667, 37.61866852427185 47.10566333333333))"
5269,5980.0,1,"POLYGON ((37.65733561997226 47.10566333333333, 37.65766895700416 47.10566333333333, 37.65766895700416 47.10549666666667, 37.65733561997226 47.10549666666667, 37.65733561997226 47.10566333333333))"
